"","deputy_name","deputy_state","political_party","refund_description","company_name","company_id","refund_date","refund_value"
"113","JOSÉ CARLOS ALELUIA","BA","DEM","PHONE COSTS","RAMAL",NA,"",170.69
"114","JOSÉ CARLOS ALELUIA","BA","DEM","PHONE COSTS","RAMAL",NA,"",179.86
"115","JOSÉ CARLOS ALELUIA","BA","DEM","PHONE COSTS","RAMAL",NA,"",200.49
"116","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","JK COMBUSTIVEIS",8202116000120,"2016-08-29T00:00:00",100
"117","JOSÉ CARLOS ALELUIA","BA","DEM","PHONE COSTS","RAMAL",NA,"",219.33
"118","JOSÉ CARLOS ALELUIA","BA","DEM","PHONE COSTS","RAMAL",NA,"",280.57
"119","JOSÉ CARLOS ALELUIA","BA","DEM","PHONE COSTS","CELULAR FUNCIONAL",NA,"2016-12-14T00:00:00",40.16
"120","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","POSTO MATARIPE ABASTECIMENTOS E SERVIÇOS LTDA",13578265000500,"2016-10-07T00:00:00",50
"121","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","POSTO MATARIPE ABASTECIMENTOS E SERVIÇOS LTDA",13578265000500,"2016-03-02T00:00:00",50
"122","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","POSTO KALILANDIA LTDA",15151046002100,"2016-11-21T00:00:00",50
"123","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","POSTO KALILANDIA LTDA",15151046002000,"2016-05-05T00:00:00",50
"124","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","JK COMBUSTIVEIS",8202116000120,"2016-04-04T00:00:00",150
"125","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","JAR JOUR VEÍCULOS E PETROLEO LTDA",108670000207,"2016-08-15T00:00:00",150
"126","JOSÉ CARLOS ALELUIA","BA","DEM","PHONE COSTS","RAMAL",NA,"",225.39
"127","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","Pacifico Comércio e Serviços de Combustíveis Ltda",6948623000180,"2016-12-09T00:00:00",100
"128","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","JMF COMERCIO DE COMBUSTIVEIS",4524416000240,"2016-05-10T00:00:00",20
"129","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","JMF COMERCIO DE COMBUSTIVEIS",4524416000240,"2016-12-20T00:00:00",100
"130","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","CASCOL COMBUSTIVEIS PARA VEICULOS LTDA",306597001683,"2016-03-15T00:00:00",150
"131","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","C 3 COMERCIO DE COMBUSTIVEL",12233356000200,"2016-03-22T00:00:00",50
"132","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","C 3 Com. de Combustivel",12233356000200,"2016-03-07T00:00:00",191.68
"133","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","C 3 Com. de Combustivel",12233356000200,"2016-02-04T00:00:00",131.51
"134","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","C 3 Com. de Combustivel",12233356000200,"2016-01-29T00:00:00",189
"135","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","C 3 Com. de Combustivel",12233356000200,"2016-01-09T00:00:00",139.12
"136","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","BRASAL COMBUSTIVEIS LTDA",97626000400,"2016-04-20T00:00:00",100
"137","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","Auto Shopping Derivados de Petroleo Ltda",37063328001300,"2016-11-10T00:00:00",100
"138","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","AUTO SHOPPING DERIVADOS DE PETROLEO LTDA",37063328001300,"2016-12-19T00:00:00",190
"139","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","AUTO SHOPPING DERIVADOS DE PETROLEO LTDA",37063328001300,"2016-11-28T00:00:00",150
"140","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","CASCOL COMBUSTIVEIS PARA VEICULOS LTDA",306597003112,"2016-06-08T00:00:00",150
"141","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","AUTO SHOPPING DERIVADOS DE PETROLEO LTDA",37063328001300,"2016-11-21T00:00:00",150
"142","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","Auto Shopping Derivados de Petroleo Ltda",37063328001300,"2016-08-11T00:00:00",205.02
"143","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","Auto Shopping Derivados de Petroleo Ltda",37063328001300,"2016-08-09T00:00:00",100
"144","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","Auto Shopping Derivados de Petroleo Ltda",37063328001300,"2016-06-13T00:00:00",190
"145","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","Auto Shopping Derivados de Petroleo Ltda",37063328001300,"2016-05-06T00:00:00",217.02
"146","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","Auto Shopping Derivados de Petroleo Ltda",37063328001300,"2016-05-23T00:00:00",100
"147","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","Auto Shopping Derivados de Petroleo Ltda",37063328001300,"2016-02-22T00:00:00",150
"148","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","EUROPOSTO DE COMB. E DERV. DE PETRÓLEO LTDA",5689667000170,"2016-01-18T00:00:00",191.69
"149","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","EUROPOSTO DE COMB. E DERV. DE PETRÓLEO LTDA",5689667000170,"2016-05-06T00:00:00",215.39
"150","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","FERREIRA E QUEIROZ DERIVADOS DE PETROLEO LTDA",11372222000200,"2016-01-15T00:00:00",50
"151","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","JMF COMERCIO DE COMBUSTIVEIS",4524416000240,"2016-12-13T00:00:00",50
"152","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","JMF COMERCIO DE COMBUSTIVEIS",4524416000240,"2016-11-26T00:00:00",50
"153","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","JMF COMERCIO DE COMBUSTIVEIS",4524416000240,"2016-11-13T00:00:00",50
"154","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","JMF COMERCIO DE COMBUSTIVEIS",4524416000240,"2016-11-09T00:00:00",50
"155","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","JMF COMERCIO DE COMBUSTIVEIS",4524416000240,"2016-06-10T00:00:00",100
"156","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","JMF COMERCIO DE COMBUSTIVEIS",4524416000240,"2016-05-15T00:00:00",20
"157","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","JMF COMERCIO DE COMBUSTIVEIS",4524416000240,"2016-05-12T00:00:00",20
"158","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","JMF COMERCIO DE COMBUSTIVEIS",4524416000240,"2016-04-28T00:00:00",50
"159","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","JSM COMBUSTIVEIS LTDA",4730440000240,"2016-06-16T00:00:00",100
"160","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","JK COMBUSTIVEIS",8202116000120,"2016-11-04T00:00:00",100
"161","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","JMF COMERCIO DE COMBUSTIVEIS",4524416000240,"2016-04-09T00:00:00",100
"162","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","JMF COMERCIO DE COMBUSTIVEIS",4524416000240,"2016-04-04T00:00:00",50
"163","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","JMF COMERCIO DE COMBUSTIVEIS",4524416000240,"2016-03-13T00:00:00",30
"164","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","JMF COMERCIO DE COMBUSTIVEIS",4524416000240,"2016-01-23T00:00:00",70
"165","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","JMF COMERCIO DE COMBUSTIVEIS",4524416000240,"2016-01-17T00:00:00",50
"166","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","JMF COMERCIO DE COMBUSTIVEIS",4524416000240,"2016-08-12T00:00:00",173.34
"167","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","JMF COMERCIO DE COMBUSTIVEIS",4524416000240,"2016-08-08T00:00:00",50
"168","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","JMF COMERCIO DE COMBUSTIVEIS",4524416000240,"2016-12-18T00:00:00",50
"169","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","JMF COMERCIO DE COMBUSTIVEIS",4524416000240,"2016-10-30T00:00:00",50
"170","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","Pacifico Comércio e Serviços de Combustíveis Ltda",6948623000180,"2016-12-03T00:00:00",298.65
"171","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","Pacifico Comércio e Serviços de Combustíveis Ltda",6948623000180,"2016-11-25T00:00:00",310.3
"172","JOSÉ CARLOS ALELUIA","BA","DEM","FUEL COSTS","Pacifico Comércio e Serviços de Combustíveis Ltda",6948623000180,"2016-11-14T00:00:00",170.02
"173","SÓSTENES CAVALCANTE","RJ","DEM","GROUND VEHICLE RENT","CASTRO LOCADORA E TURISMO EIRELI",21604122000200,"2016-10-26T00:00:00",3500
"174","SÓSTENES CAVALCANTE","RJ","DEM","TAXI, PARKING AND TOLL COSTS","99TAXIS",18533324000200,"2016-03-08T00:00:00",25
"175","SÓSTENES CAVALCANTE","RJ","DEM","TAXI, PARKING AND TOLL COSTS","99TAXIS",18533324000200,"2016-03-15T00:00:00",32
"176","SÓSTENES CAVALCANTE","RJ","DEM","TAXI, PARKING AND TOLL COSTS","AEROCOOP",31639958000200,"2016-04-21T00:00:00",72
"177","SÓSTENES CAVALCANTE","RJ","DEM","TAXI, PARKING AND TOLL COSTS","AEROTAXI",8193944000130,"2016-06-13T00:00:00",130
"178","SÓSTENES CAVALCANTE","RJ","DEM","TAXI, PARKING AND TOLL COSTS","ÂNCORA TÁXI - Praça XV",10746091000200,"2016-03-03T00:00:00",36
"179","SÓSTENES CAVALCANTE","RJ","DEM","TAXI, PARKING AND TOLL COSTS","ASSOCIAÇÃO DE TÁXI ASSEMBLÉIA 10",1980517000160,"2016-03-14T00:00:00",25
"180","SÓSTENES CAVALCANTE","RJ","DEM","TAXI, PARKING AND TOLL COSTS","ASSOCIAÇÃO DOS MOTORISTAS AUTÔNOMOS DO FORUM",5367256000160,"2016-02-19T00:00:00",30
"181","SÓSTENES CAVALCANTE","RJ","DEM","TAXI, PARKING AND TOLL COSTS","ASSOCIAÇÃO DOS MOTORISTAS DO PONTO DE TAXI DO LEME",6982753000130,"2016-03-16T00:00:00",81
"182","SÓSTENES CAVALCANTE","RJ","DEM","TAXI, PARKING AND TOLL COSTS","ASSOCIAÇÃO DOS MOTORISTAS DO PONTO DE TAXI DO LEME",6982753000130,"2016-11-08T00:00:00",25
"183","SÓSTENES CAVALCANTE","RJ","DEM","TAXI, PARKING AND TOLL COSTS","ASSOCIAÇÃO DOS MOTORISTAS DO PONTO DE TAXI DO LEME",6982753000130,"2016-12-06T00:00:00",28
"184","SÓSTENES CAVALCANTE","RJ","DEM","TAXI, PARKING AND TOLL COSTS","BARRA EXECUTIVE SERVICE S/C LTDA",2805494000110,"2016-02-02T00:00:00",25
"185","SÓSTENES CAVALCANTE","RJ","DEM","TAXI, PARKING AND TOLL COSTS","Brasília Rádio Taxi Ltda",595561000180,"2016-04-18T00:00:00",32
"186","SÓSTENES CAVALCANTE","RJ","DEM","TAXI, PARKING AND TOLL COSTS","CENTRO DE GESTÃO DE MEIOS DE PAGAMENTOS S/A",4088208000160,"2016-04-18T00:00:00",43.14
"187","SÓSTENES CAVALCANTE","RJ","DEM","TAXI, PARKING AND TOLL COSTS","CENTRO DE GESTÃO DE MEIOS DE PAGAMENTOS S/A",4088208000160,"2016-05-18T00:00:00",189.4
"188","SÓSTENES CAVALCANTE","RJ","DEM","TAXI, PARKING AND TOLL COSTS","CENTRO DE GESTÃO DE MEIOS DE PAGAMENTOS S/A - SEM PARAR",4088208000160,"2016-07-18T00:00:00",246.2
"189","SÓSTENES CAVALCANTE","RJ","DEM","GROUND VEHICLE RENT","CASTRO LOCADORA E TURISMO EIRELI",21604122000200,"2016-06-25T00:00:00",3500
"190","SÓSTENES CAVALCANTE","RJ","DEM","GROUND VEHICLE RENT","CASTRO LOCADORA E TURISMO EIRELI",21604122000200,"2016-09-26T00:00:00",3500
"191","SÓSTENES CAVALCANTE","RJ","DEM","GROUND VEHICLE RENT","CASTRO LOCADORA E TURISMO EIRELI",21604122000200,"2016-08-29T00:00:00",3500
"192","SÓSTENES CAVALCANTE","RJ","DEM","GROUND VEHICLE RENT","CASTRO LOCADORA E TURISMO EIRELI",21604122000200,"2016-07-27T00:00:00",3500
"193","SÓSTENES CAVALCANTE","RJ","DEM","GROUND VEHICLE RENT","CASTRO LOCADORA E TURISMO EIRELI",21604122000200,"2016-05-25T00:00:00",3500
"194","PAULO AZI","BA","DEM","FLIGHT TICKET","Cia Aérea - TAM",2012862000160,"2016-03-31T00:00:00",299.1
"195","PAULO AZI","BA","DEM","FLIGHT TICKET","Cia Aérea - TAM",2012862000160,"2016-03-22T00:00:00",193.58
"196","PAULO AZI","BA","DEM","FLIGHT TICKET","Cia Aérea - TAM",2012862000160,"2016-03-22T00:00:00",191.73
"197","PAULO AZI","BA","DEM","FLIGHT TICKET","Cia Aérea - TAM",2012862000160,"2016-03-22T00:00:00",191.73
"198","PAULO AZI","BA","DEM","FLIGHT TICKET","Cia Aérea - TAM",2012862000160,"2016-03-09T00:00:00",281.83
"199","PAULO AZI","BA","DEM","FLIGHT TICKET","Cia Aérea - TAM",2012862000160,"2016-02-25T00:00:00",23.9
"200","SÓSTENES CAVALCANTE","RJ","DEM","FLIGHT TICKET","Cia Aérea - TAM",2012862000160,"2016-07-22T00:00:00",318.72
"201","SÓSTENES CAVALCANTE","RJ","DEM","FLIGHT TICKET","Cia Aérea - TAM",2012862000160,"2016-08-17T00:00:00",580.63
"202","SÓSTENES CAVALCANTE","RJ","DEM","GROUND VEHICLE RENT","CASTRO LOCADORA E TURISMO EIRELI",21604122000200,"2016-05-02T00:00:00",3500
"203","SÓSTENES CAVALCANTE","RJ","DEM","FLIGHT TICKET","Cia Aérea - TAM",2012862000160,"2016-08-17T00:00:00",593.69
"204","SÓSTENES CAVALCANTE","RJ","DEM","FLIGHT TICKET","Cia Aérea - TAM",2012862000160,"2016-08-18T00:00:00",433.58
"205","SÓSTENES CAVALCANTE","RJ","DEM","FLIGHT TICKET","Cia Aérea - TAM",2012862000160,"2016-08-18T00:00:00",312.69
"206","SÓSTENES CAVALCANTE","RJ","DEM","FLIGHT TICKET","Cia Aérea - TAM",2012862000160,"2016-08-18T00:00:00",189.79
"207","SÓSTENES CAVALCANTE","RJ","DEM","FLIGHT TICKET","Cia Aérea - TAM",2012862000160,"2016-08-25T00:00:00",90.11
"208","SÓSTENES CAVALCANTE","RJ","DEM","FLIGHT TICKET","Cia Aérea - TAM",2012862000160,"2016-09-12T00:00:00",1407.72
"209","SÓSTENES CAVALCANTE","RJ","DEM","FLIGHT TICKET","Cia Aérea - TAM",2012862000160,"2016-08-02T00:00:00",793
"210","SÓSTENES CAVALCANTE","RJ","DEM","FLIGHT TICKET","Cia Aérea - TAM",2012862000160,"2016-07-21T00:00:00",248
"211","SÓSTENES CAVALCANTE","RJ","DEM","MEAL COSTS","GALETERIA BEIRA LAGO",9054158000120,"2016-08-29T00:00:00",62.1
"212","SÓSTENES CAVALCANTE","RJ","DEM","FLIGHT TICKET","Cia Aérea - TAM",2012862000160,"2016-08-18T00:00:00",217.68
"213","PAULO AZI","BA","DEM","FLIGHT TICKET","Cia Aérea - TAM",2012862000160,"2016-04-27T00:00:00",263.58
"214","SÓSTENES CAVALCANTE","RJ","DEM","TAXI, PARKING AND TOLL COSTS","CENTRO DE GESTÃO DE MEIOS DE PAGAMENTOS S/A - SEM PARAR",4088208000160,"2016-10-17T00:00:00",153.01
"215","SÓSTENES CAVALCANTE","RJ","DEM","MEAL COSTS","SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC",33469172001600,"2016-05-19T00:00:00",55.09
"216","SÓSTENES CAVALCANTE","RJ","DEM","TAXI, PARKING AND TOLL COSTS","SINPETAXI DF",31708000100,"2016-02-18T00:00:00",22
"217","SÓSTENES CAVALCANTE","RJ","DEM","TAXI, PARKING AND TOLL COSTS","SINPETAXI DF",31708000100,"2016-06-14T00:00:00",19
"218","SÓSTENES CAVALCANTE","RJ","DEM","TAXI, PARKING AND TOLL COSTS","SUL TAXI",242633000106,"2016-09-27T00:00:00",28
"219","SÓSTENES CAVALCANTE","RJ","DEM","TAXI, PARKING AND TOLL COSTS","taxi fundão",6128711000120,"2016-03-03T00:00:00",41
"220","SÓSTENES CAVALCANTE","RJ","DEM","TAXI, PARKING AND TOLL COSTS","Tele Academia Cooperativa dos Motoristas de Taxi",16751883000100,"2016-11-07T00:00:00",28
"221","SÓSTENES CAVALCANTE","RJ","DEM","TAXI, PARKING AND TOLL COSTS","UNITAXI DF",12623662000100,"2016-10-05T00:00:00",25
"222","SÓSTENES CAVALCANTE","RJ","DEM","TAXI, PARKING AND TOLL COSTS","UNITAXI DF",12623662000100,"2016-11-10T00:00:00",40
"223","SÓSTENES CAVALCANTE","RJ","DEM","FLIGHT TICKET","Cia Aérea - AVIANCA",2575829000150,"2016-01-05T00:00:00",480.83
"224","SÓSTENES CAVALCANTE","RJ","DEM","FLIGHT TICKET","Cia Aérea - AVIANCA",2575829000150,"2016-01-05T00:00:00",480.83
"225","SÓSTENES CAVALCANTE","RJ","DEM","FLIGHT TICKET","Cia Aérea - AVIANCA",2575829000150,"2016-02-02T00:00:00",343.64
"226","SÓSTENES CAVALCANTE","RJ","DEM","FLIGHT TICKET","Cia Aérea - AVIANCA",2575829000150,"2016-02-02T00:00:00",390.83
"227","SÓSTENES CAVALCANTE","RJ","DEM","FLIGHT TICKET","Cia Aérea - AVIANCA",2575829000150,"2016-03-23T00:00:00",1410.83
"228","SÓSTENES CAVALCANTE","RJ","DEM","FLIGHT TICKET","Cia Aérea - AVIANCA",2575829000150,"2016-03-23T00:00:00",240.45
"229","SÓSTENES CAVALCANTE","RJ","DEM","FLIGHT TICKET","Cia Aérea - AVIANCA",2575829000150,"2016-04-08T00:00:00",740.83
"230","SÓSTENES CAVALCANTE","RJ","DEM","FLIGHT TICKET","Cia Aérea - AVIANCA",2575829000150,"2016-04-08T00:00:00",290
"231","SÓSTENES CAVALCANTE","RJ","DEM","FLIGHT TICKET","Cia Aérea - AVIANCA",2575829000150,"2016-04-13T00:00:00",324.83
"232","SÓSTENES CAVALCANTE","RJ","DEM","FLIGHT TICKET","Cia Aérea - AVIANCA",2575829000150,"2016-04-13T00:00:00",324.83
"233","SÓSTENES CAVALCANTE","RJ","DEM","TAXI, PARKING AND TOLL COSTS","SINPETAXI",31708000100,"2016-12-16T00:00:00",20
"234","SÓSTENES CAVALCANTE","RJ","DEM","FLIGHT TICKET","Cia Aérea - TAM",2012862000160,"2016-07-15T00:00:00",644.58
"235","SÓSTENES CAVALCANTE","RJ","DEM","TAXI, PARKING AND TOLL COSTS","CENTRO DE GESTÃO DE MEIOS DE PAGAMENTOS S/A - SEM PARAR",4088208000160,"2016-11-17T00:00:00",52.21
"236","SÓSTENES CAVALCANTE","RJ","DEM","TAXI, PARKING AND TOLL COSTS","CENTRO DE GESTÃO DE MEIOS DE PAGAMENTOS S/A - SEM PARAR",4088208000160,"2016-09-17T00:00:00",187.91
"237","SÓSTENES CAVALCANTE","RJ","DEM","MEAL COSTS","SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC",33469172001600,"2016-06-02T00:00:00",57.19
"238","SÓSTENES CAVALCANTE","RJ","DEM","MEAL COSTS","SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC",33469172001600,"2016-05-12T00:00:00",21.6
